Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Category,Product Name,Product ID,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1352,20-03-2025,23-03-2025,Theodore Rose,CUST947,Home Office,Electronics,Keyboard,PROD8933,West,Wyoming,Lake Matthewview,1,4515,20,3612,3116.44,495.56,13,NO,0,Malone-Ponce,zduncan@norton-miller.biz,UPI,Delivered
ORD1353,16-10-2025,20-10-2025,Eric Thompson,CUST601,Corporate,Electronics,Monitor,PROD5164,West,Kentucky,Michaelshire,3,544,0,1632,1372.71,259.29,35,NO,0,"Meyer, White and Gutierrez",jenniferbaker@grimes.com,Credit Card,Cancelled
ORD1354,17-08-2025,22-08-2025,John Moore,CUST562,Corporate,Electronics,Monitor,PROD2099,North,Washington,Jessicafurt,5,1616,15,6868,4381.74,2486.26,39,NO,0,Watson LLC,skennedy@sanchez-patton.net,Cash,Returned
ORD1355,30-01-2026,04-02-2026,Brad Dunn,CUST135,Consumer,Grocery,Fruits,PROD9333,East,Ohio,Patrickstad,8,2690,10,19368,12730.06,6637.94,40,NO,0,Smith-Shaw,phodges@beard.com,Cash,Delivered
ORD1356,13-08-2024,19-08-2024,Zachary Garrett,CUST495,Consumer,Grocery,Cheese,PROD5832,North,Kentucky,Normanview,2,817,15,1388.9,1108.83,280.07,15,NO,0,Tyler Inc,jasmine60@aguilar.net,Cash,Cancelled
ORD1357,20-02-2026,26-02-2026,Michael Bell Jr.,CUST982,Home Office,Office Supplies,Calculator,PROD3153,West,Delaware,South David,10,3459,15,29401.5,24615.4,4786.1,37,NO,0,Walker-Watson,yhanson@morales.com,Net Banking,Returned
ORD1358,14-04-2024,15-04-2024,Christopher Glass,CUST140,Corporate,Grocery,Eggs,PROD8225,North,Delaware,West Elizabethburgh,1,1407,20,1125.6,676.35,449.25,50,NO,0,Jennings-Rogers,megan13@martinez.com,Credit Card,Delivered
ORD1359,15-02-2026,21-02-2026,Andrew Krueger,CUST960,Consumer,Furniture,Study Table,PROD8288,North,South Carolina,Kaylamouth,1,3968,10,3571.2,2882.6,688.6,12,NO,0,Berry LLC,gallowaysarah@foster-skinner.biz,Net Banking,Pending
ORD1360,01-01-2025,05-01-2025,David Goodman,CUST761,Consumer,Grocery,Milk,PROD1824,South,Washington,Aarontown,9,4275,0,38475,32533.19,5941.81,44,NO,0,"Mason, Knight and Gordon",ohoward@hanson.info,Credit Card,Pending
ORD1361,27-12-2025,01-01-2026,Julie Whitney,CUST889,Corporate,Office Supplies,stapler,PROD7693,East,Alaska,New Michael,4,4895,5,18601,16123.39,2477.61,23,NO,0,Morrison PLC,pachecowilliam@wu-sanders.net,Credit Card,Delivered
ORD1362,10-10-2024,12-10-2024,Heidi Smith,CUST607,Corporate,Furniture,Book Shelf,PROD7501,East,Oregon,Spencetown,3,2769,10,7476.3,6410.44,1065.86,7,Yes,24,Tucker Ltd,nknox@gonzalez-harris.com,Cash,Pending
ORD1363,22-05-2024,23-05-2024,Cassandra Torres,CUST554,Corporate,Office Supplies,stapler,PROD7358,West,Arizona,Gilbertberg,5,197,20,788,539.15,248.85,44,NO,0,Rowland Group,melissaherrera@wells-bell.org,Net Banking,Pending
ORD1364,27-12-2025,30-12-2025,Matthew Richardson,CUST180,Consumer,Office Supplies,Calculator,PROD9021,North,Indiana,Rollinsbury,7,3429,10,21602.7,14459.95,7142.75,10,NO,0,"Torres, Beltran and Bernard",alexisdaniels@johnson-barnes.com,Cash,Returned
ORD1365,15-04-2025,18-04-2025,Christopher Kelly,CUST464,Consumer,Furniture,Sofa,PROD7791,North,New Mexico,New Justinville,3,4236,5,12072.6,10239.35,1833.25,30,NO,0,"Aguilar, Baker and Everett",eknight@murillo.info,Cash,Pending
ORD1366,24-03-2026,28-03-2026,Christian Dominguez,CUST399,Consumer,Furniture,Study Table,PROD4597,East,Connecticut,Mendozahaven,1,2155,5,2047.25,1820.85,226.4,20,NO,0,"Becker, Martinez and Navarro",myersmelissa@james.net,Credit Card,Cancelled
ORD1367,18-05-2025,20-05-2025,Marie Walker,CUST316,Corporate,Office Supplies,Notebook,PROD4438,East,Utah,New Patricia,5,254,10,1143,779.62,363.38,3,Yes,43,Martinez Inc,brianpatterson@warren.com,Net Banking,Cancelled
ORD1368,30-03-2025,31-03-2025,Dawn Adams,CUST113,Home Office,Office Supplies,Calculator,PROD2661,North,Louisiana,East Andrea,5,1911,15,8121.75,5361.43,2760.32,34,NO,0,Wilson PLC,joseph89@jones.com,Credit Card,Pending
ORD1369,25-08-2025,27-08-2025,Colin Chavez,CUST525,Consumer,Electronics,Mouse,PROD8137,North,New Hampshire,Port Dianahaven,3,3072,10,8294.4,6120.45,2173.95,15,NO,0,Mosley and Sons,veronica23@williams.biz,Net Banking,Cancelled
ORD1370,06-12-2025,13-12-2025,Olivia Bailey,CUST314,Home Office,Electronics,Mouse,PROD8685,North,Wisconsin,South Nicholeborough,7,2930,5,19484.5,15725.56,3758.94,11,NO,0,Allen Group,vwilkins@diaz-cook.com,Cash,Returned
ORD1371,08-02-2025,10-02-2025,Denise Reyes,CUST626,Home Office,Furniture,Book Shelf,PROD2370,North,Illinois,South Lisa,2,1841,15,3129.7,2061.31,1068.39,20,NO,0,"Sheppard, Clayton and Gallagher",lrollins@schmitt-bennett.org,UPI,Cancelled
ORD1372,28-01-2025,02-02-2025,Joshua Mckee Jr.,CUST974,Home Office,Furniture,Office Chair,PROD2294,South,Illinois,Port Janiceside,2,1517,10,2730.6,2089.2,641.4,39,NO,0,Alexander Group,grodriguez@martinez.net,Net Banking,Cancelled
ORD1373,21-05-2025,23-05-2025,Paula Robinson,CUST116,Consumer,Electronics,Mouse,PROD7391,South,Mississippi,North Elizabethville,4,4552,5,17297.6,14895.95,2401.65,15,NO,0,Ramos and Sons,james04@ali.com,Credit Card,Pending
ORD1374,10-08-2025,15-08-2025,Jason Gross,CUST954,Consumer,Electronics,Laptop,PROD2453,South,Oklahoma,Cochranside,4,2307,5,8766.6,7720.62,1045.98,27,NO,0,"Gonzalez, Chambers and Andersen",charlessanders@mckay.com,UPI,Pending
ORD1375,19-11-2025,21-11-2025,Gregory Hahn,CUST150,Corporate,Furniture,Office Chair,PROD6917,East,Minnesota,Aliton,7,3183,0,22281,19974.81,2306.19,8,Yes,50,Hall-Maldonado,fking@garcia.info,Credit Card,Cancelled
ORD1376,31-05-2025,06-06-2025,Nancy James,CUST299,Corporate,Electronics,Headphones,PROD4596,East,Oklahoma,Port Peterville,2,1997,20,3195.2,2032.22,1162.98,9,Yes,29,Anderson PLC,amywilson@nunez.com,Net Banking,Delivered
ORD1377,21-03-2026,27-03-2026,Ryan Johnson,CUST762,Corporate,Grocery,Bread,PROD6863,East,Wyoming,New Cherylland,3,1400,20,3360,2071.95,1288.05,2,Yes,30,Foster-Perry,jjones@warren-perez.com,Cash,Cancelled
ORD1378,22-05-2025,26-05-2025,Andrew Simpson,CUST675,Home Office,Furniture,Study Table,PROD5370,East,Georgia,East Maria,5,1995,15,8478.75,5905.74,2573.01,39,NO,0,"Wu, Christensen and Thompson",shelby32@gibson.net,UPI,Returned
ORD1379,05-09-2025,12-09-2025,Lori Robinson,CUST692,Corporate,Electronics,Monitor,PROD3712,South,Hawaii,East Jesusstad,8,3099,20,19833.6,17464.15,2369.45,32,NO,0,"Wilson, Powell and Herrera",annette06@kelly-smith.com,Cash,Delivered
ORD1380,30-09-2024,05-10-2024,Dennis Miller,CUST844,Home Office,Furniture,Dining Table,PROD5495,West,Pennsylvania,North Rodney,6,4816,0,28896,17514.89,11381.11,16,NO,0,"Wiggins, Williams and Friedman",oscarmyers@pope-mathis.com,Cash,Cancelled
ORD1381,07-05-2024,11-05-2024,Ralph Black,CUST222,Corporate,Furniture,Study Table,PROD5095,South,Delaware,North Leonardfort,10,2684,10,24156,17930.05,6225.95,27,NO,0,Cook and Sons,amandaholland@johnson.biz,Cash,Delivered
ORD1382,09-10-2025,15-10-2025,Andrew Prince,CUST738,Home Office,Electronics,Laptop,PROD1267,South,Rhode Island,Heatherfurt,2,2504,15,4256.8,3077.18,1179.62,39,NO,0,"Scott, Harding and Eaton",olsonrandy@alvarez.net,Net Banking,Pending
ORD1383,26-05-2025,31-05-2025,Michael Pierce,CUST172,Home Office,Electronics,Mouse,PROD5265,North,Maine,Stephenview,1,4003,5,3802.85,2978.18,824.67,12,NO,0,Singh-Miller,davidsonjacob@meadows.biz,Credit Card,Returned
ORD1384,12-01-2025,13-01-2025,Taylor Cortez,CUST469,Corporate,Furniture,Office Chair,PROD7180,West,Connecticut,Lake Stephen,9,3213,10,26025.3,20882.23,5143.07,34,NO,0,Miller and Sons,gglover@simon.com,UPI,Returned
ORD1385,13-07-2024,20-07-2024,Curtis Hernandez,CUST964,Home Office,Electronics,Laptop,PROD5200,North,South Carolina,Lake Benjamin,6,2654,20,12739.2,10157.66,2581.54,17,NO,0,Glover-Gray,edwardcruz@powell-jacobson.org,Cash,Cancelled
ORD1386,09-08-2025,10-08-2025,Ricardo Valenzuela DVM,CUST928,Consumer,Electronics,Headphones,PROD3859,East,Arizona,Michaelside,7,2186,20,12241.6,9185.65,3055.95,41,NO,0,Powers Inc,cmunoz@chan.com,Net Banking,Delivered
ORD1387,29-05-2025,03-06-2025,Katherine Smith,CUST858,Home Office,Electronics,Laptop,PROD5807,North,Connecticut,North Sean,5,245,15,1041.25,920.1,121.15,36,NO,0,Nguyen Ltd,andrew54@english.com,Net Banking,Delivered
ORD1388,14-05-2024,17-05-2024,Adrienne Moore DDS,CUST448,Home Office,Office Supplies,stapler,PROD3861,South,Connecticut,Katelynside,8,2412,15,16401.6,14203.69,2197.91,23,NO,0,Reeves Group,michaelgarcia@tyler.com,Cash,Returned
ORD1389,01-11-2025,06-11-2025,Benjamin Villegas,CUST450,Consumer,Furniture,Office Chair,PROD6070,South,Rhode Island,East Gregory,3,3082,10,8321.4,7014.89,1306.51,9,Yes,40,"Thompson, Irwin and Sutton",alexandraflores@zuniga.com,Credit Card,Cancelled
ORD1390,15-05-2024,16-05-2024,Jason Moore,CUST621,Corporate,Grocery,Milk,PROD5304,East,Kentucky,New Brian,2,3953,5,7510.7,6262.25,1248.45,25,NO,0,"Adams, Fitzpatrick and Werner",kgallegos@oconnor-long.com,Net Banking,Pending
ORD1391,06-08-2025,07-08-2025,Michelle Hughes,CUST164,Corporate,Grocery,Eggs,PROD6401,North,Ohio,Jeffreytown,2,2023,5,3843.7,2458.12,1385.58,0,Yes,33,"Johnson, Quinn and Brewer",shannon97@thompson.biz,Cash,Cancelled
ORD1392,05-04-2026,06-04-2026,John Wood,CUST746,Corporate,Grocery,Bread,PROD5626,South,North Carolina,Lake Scottmouth,8,851,5,6467.6,4929.62,1537.98,4,Yes,24,Myers-Harris,xblack@clark-bryant.org,Net Banking,Cancelled
ORD1393,20-01-2025,21-01-2025,Patty Lopez,CUST647,Home Office,Office Supplies,File Folder,PROD3020,North,North Carolina,New Tracytown,4,3540,10,12744,10744.91,1999.09,42,NO,0,"Rodriguez, Zuniga and Grant",garciameredith@hill-smith.org,Net Banking,Delivered
ORD1394,03-05-2024,07-05-2024,Jamie Beltran,CUST800,Corporate,Furniture,Book Shelf,PROD1105,West,Illinois,New Jeffreyshire,5,2179,20,8716,6706.03,2009.97,34,NO,0,Gonzalez-Barnes,claytonjohnson@short.com,Net Banking,Cancelled
ORD1395,28-02-2025,01-03-2025,Trevor Terrell DVM,CUST980,Consumer,Electronics,Laptop,PROD7372,North,Iowa,Jennaburgh,9,3378,0,30402,20076.9,10325.1,6,Yes,30,Rangel-Douglas,sandraavila@white.com,Credit Card,Pending
ORD1396,10-06-2024,13-06-2024,Allen Rivera,CUST341,Corporate,Electronics,Keyboard,PROD9882,East,Maine,Lake Laurabury,1,3821,5,3629.95,2680.29,949.66,16,NO,0,"Williams, Martin and Grant",harmonnatasha@brown.info,Credit Card,Returned
ORD1397,06-09-2025,09-09-2025,Charles Jacobs,CUST541,Home Office,Furniture,Book Shelf,PROD5574,West,Kansas,Stoutstad,1,4783,5,4543.85,2805.28,1738.57,48,NO,0,Carter Inc,alexanderhill@maldonado.com,Net Banking,Cancelled
ORD1398,27-12-2025,30-12-2025,Jacob Garcia,CUST429,Consumer,Furniture,Office Chair,PROD5938,South,Connecticut,New James,1,3024,5,2872.8,2122.95,749.85,31,NO,0,Davis PLC,vkerr@bell.com,Credit Card,Returned
ORD1399,19-03-2025,20-03-2025,Christopher Ayala,CUST758,Home Office,Grocery,Milk,PROD2855,South,South Dakota,Ambershire,3,2968,20,7123.2,5227.28,1895.92,29,NO,0,"Walsh, Richards and Hobbs",frankflowers@hampton-ashley.biz,Cash,Returned
ORD1400,24-09-2025,29-09-2025,Ashlee Fox,CUST817,Corporate,Grocery,Bread,PROD6634,West,Texas,Bradfordville,9,517,15,3955.05,3427.13,527.92,3,Yes,31,Sanders LLC,tracifoster@jordan-hubbard.com,Cash,Returned
ORD1401,06-08-2024,12-08-2024,Melissa Robinson,CUST345,Consumer,Office Supplies,Notebook,PROD6402,South,Oklahoma,Jasminestad,10,1622,0,16220,10846.81,5373.19,12,NO,0,"Francis, Richardson and Ryan",megan02@church.org,Cash,Returned
ORD1402,11-10-2024,14-10-2024,Rodney Sanchez,CUST414,Corporate,Furniture,Sofa,PROD8929,North,Georgia,Michealtown,5,3963,10,17833.5,12999.4,4834.1,13,NO,0,Moon Inc,rebeccacook@white-robinson.org,Cash,Pending
ORD1403,03-10-2024,04-10-2024,Craig Moore,CUST254,Corporate,Electronics,Laptop,PROD1841,North,South Carolina,West Laura,7,3200,15,19040,12731.13,6308.87,21,NO,0,Cooke-Warren,pwillis@barrett-carlson.org,Cash,Returned
ORD1404,30-01-2026,06-02-2026,Peter Phillips,CUST982,Consumer,Furniture,Office Chair,PROD2581,South,Texas,East Samantha,10,4474,0,44740,35531.4,9208.6,28,NO,0,"Ray, Lynch and Butler",andre56@garcia.com,UPI,Pending
ORD1405,06-02-2026,07-02-2026,Ryan Medina,CUST123,Consumer,Electronics,Headphones,PROD6577,South,Missouri,Port James,2,4984,0,9968,8087.47,1880.53,2,Yes,47,Fernandez and Sons,joshuamann@ramsey.com,Credit Card,Delivered
ORD1406,31-12-2025,03-01-2026,Tracey Perry,CUST500,Home Office,Furniture,Sofa,PROD3878,South,North Dakota,Peterchester,8,2626,10,18907.2,13212.2,5695,22,NO,0,Vaughn LLC,jamesbeck@castillo.com,Cash,Pending
ORD1407,30-09-2024,03-10-2024,Angela Patterson,CUST711,Consumer,Office Supplies,Notebook,PROD8940,West,Iowa,Lake Thomas,7,3660,10,23058,16151.96,6906.04,3,Yes,44,Morales-Jones,matthew47@nash.com,Cash,Returned
ORD1408,27-02-2025,05-03-2025,Joanna Reid,CUST689,Consumer,Grocery,Bread,PROD8681,East,Alaska,Aaronland,4,3817,15,12977.8,9507.16,3470.64,2,Yes,25,Gallagher-Evans,margarethall@mcguire-pearson.biz,UPI,Cancelled
ORD1409,14-12-2025,18-12-2025,Andrea Kim,CUST765,Home Office,Grocery,Fruits,PROD4148,South,Washington,Davidstad,7,2828,0,19796,12878.79,6917.21,47,NO,0,Gonzalez Ltd,gcox@flowers.com,Credit Card,Cancelled
ORD1410,08-08-2024,13-08-2024,Morgan Norris,CUST170,Corporate,Office Supplies,File Folder,PROD3671,West,South Dakota,Gonzalezside,7,2602,5,17303.3,15500.65,1802.65,18,NO,0,Harding Group,carol66@adams.com,UPI,Pending
ORD1411,21-04-2024,24-04-2024,Todd Hamilton,CUST955,Home Office,Office Supplies,Pen,PROD3559,North,Georgia,Rebeccahaven,6,2375,5,13537.5,11118.5,2419,47,NO,0,"Medina, White and Hunt",melissa36@smith.com,Net Banking,Pending
ORD1412,09-05-2025,12-05-2025,Nicole Hansen,CUST233,Consumer,Grocery,Fruits,PROD2961,East,Kansas,West Lisa,1,277,5,263.15,185.66,77.49,30,NO,0,"Phelps, Cox and Mcdonald",erikabyrd@peters-young.biz,UPI,Returned
ORD1413,21-04-2024,23-04-2024,Jose Delgado,CUST727,Home Office,Electronics,Mouse,PROD1050,East,Montana,South Monique,5,4980,10,22410,18262.35,4147.65,15,NO,0,"Lee, Wiley and Clark",kristin85@rivera.biz,Net Banking,Pending
ORD1414,04-08-2025,05-08-2025,Rose Brooks,CUST930,Home Office,Furniture,Dining Table,PROD9184,South,Georgia,South Amberfurt,9,2741,15,20968.65,18812.97,2155.68,4,Yes,36,Browning Group,aguilardouglas@kelly-lopez.org,Cash,Delivered
ORD1415,03-05-2025,04-05-2025,Lori Wilson,CUST473,Home Office,Grocery,Milk,PROD9454,North,Colorado,Alvarezville,8,3804,20,24345.6,20041.44,4304.16,27,NO,0,Woods-Ellison,gglenn@bullock.org,Net Banking,Cancelled
ORD1416,31-10-2024,07-11-2024,Samuel Aguirre,CUST309,Home Office,Office Supplies,Notebook,PROD6433,West,Minnesota,Lake Barbara,10,2756,10,24804,17301.02,7502.98,45,NO,0,Day Inc,amberhaley@hayes.com,Credit Card,Cancelled
ORD1417,05-03-2026,11-03-2026,Dennis Alvarado,CUST828,Corporate,Furniture,Study Table,PROD8012,North,North Dakota,Shelleyborough,4,1404,10,5054.4,3575.97,1478.43,16,NO,0,Hubbard-Rogers,hlewis@stevens.com,Credit Card,Returned
ORD1418,20-01-2025,25-01-2025,Travis Johnson,CUST438,Corporate,Grocery,Fruits,PROD5937,West,Tennessee,West Nicholas,10,3700,0,37000,31601.17,5398.83,6,Yes,47,Whitehead PLC,kimberly76@brown.biz,Net Banking,Returned
ORD1419,11-12-2024,15-12-2024,Jeffrey Ramos,CUST259,Home Office,Grocery,Bread,PROD4269,East,South Carolina,South Jonathanmouth,4,3289,10,11840.4,9994.37,1846.03,43,NO,0,Monroe-Marks,melissabailey@wagner.info,UPI,Cancelled
ORD1420,01-08-2025,06-08-2025,Jeffrey Williams,CUST935,Corporate,Furniture,Sofa,PROD3603,West,Alaska,Port Kendraside,2,4287,20,6859.2,4550.2,2309,10,NO,0,Cook-Carpenter,travis77@perez-walker.org,Cash,Returned
ORD1421,25-09-2025,27-09-2025,Tina Fletcher,CUST818,Corporate,Office Supplies,File Folder,PROD1089,West,South Carolina,Danielborough,1,1253,15,1065.05,697.24,367.81,21,NO,0,Murray Group,beckerjames@arnold-zimmerman.com,UPI,Returned
ORD1422,24-07-2024,27-07-2024,Brenda Saunders,CUST207,Corporate,Electronics,Headphones,PROD1026,North,Colorado,New Abigail,2,3348,0,6696,5069.58,1626.42,44,NO,0,"Carson, Davis and Stevenson",trivera@hamilton-green.org,Cash,Delivered
ORD1423,22-10-2025,23-10-2025,Suzanne Swanson,CUST938,Corporate,Grocery,Bread,PROD9585,West,Oklahoma,Bradleytown,5,3331,10,14989.5,10634.73,4354.77,20,NO,0,Stewart-Levy,edgarsharp@erickson.info,Cash,Pending
ORD1424,24-08-2025,26-08-2025,Kiara Jackson,CUST756,Home Office,Electronics,Keyboard,PROD7964,North,South Dakota,South Brianside,10,3167,10,28503,23450.91,5052.09,39,NO,0,Fuentes-Edwards,nmelton@burns-roberts.com,Net Banking,Delivered
ORD1425,06-10-2025,07-10-2025,George Davis,CUST617,Consumer,Grocery,Bread,PROD5163,South,Oklahoma,North Wendy,8,3850,5,29260,20291.87,8968.13,34,NO,0,"Nichols, Bush and Jones",martinezjames@smith-rodriguez.info,Credit Card,Delivered
ORD1426,05-05-2024,06-05-2024,Angel Richardson,CUST331,Consumer,Electronics,Keyboard,PROD3474,North,Utah,Lake Ryanside,3,2323,15,5923.65,5179.39,744.26,24,NO,0,Miller-Jones,caitlin81@smith.org,Net Banking,Returned
ORD1427,16-05-2024,20-05-2024,James Pena,CUST670,Home Office,Electronics,Laptop,PROD2251,West,Wyoming,South Oscar,1,1008,20,806.4,516.57,289.83,15,NO,0,Ochoa-Poole,donald13@gilbert.com,Credit Card,Pending
ORD1428,12-10-2025,14-10-2025,Corey Vasquez,CUST918,Consumer,Electronics,Mouse,PROD2133,West,Illinois,East Danielle,2,2990,10,5382,3466.21,1915.79,32,NO,0,"Brown, Owens and Watkins",gwallace@ruiz-jacobson.com,UPI,Pending
ORD1429,15-07-2024,18-07-2024,Andrea Brooks,CUST246,Corporate,Electronics,Keyboard,PROD5102,South,West Virginia,East Lucas,6,1022,15,5212.2,4383.25,828.95,45,NO,0,Williams PLC,scott93@paul.org,Net Banking,Cancelled
ORD1430,15-10-2024,18-10-2024,Louis Johnson,CUST357,Consumer,Furniture,Office Chair,PROD5896,East,New Hampshire,North Joseph,4,1599,15,5436.6,4688.21,748.39,42,NO,0,"Rodriguez, Gibson and Juarez",lisa69@tran-murphy.biz,Cash,Pending
ORD1431,19-10-2024,22-10-2024,Dominique Glenn,CUST502,Corporate,Furniture,Dining Table,PROD3491,South,Connecticut,Munozland,10,1850,0,18500,12526.65,5973.35,0,Yes,39,Davidson Inc,nwashington@padilla-knight.org,Cash,Cancelled
ORD1432,06-01-2025,09-01-2025,Isaiah Johnson,CUST375,Consumer,Electronics,Keyboard,PROD9147,South,Nevada,New Mike,3,601,20,1442.4,978.59,463.81,33,NO,0,Moreno Ltd,saramorgan@hall-williams.com,Cash,Cancelled
ORD1433,08-05-2024,14-05-2024,Dustin Hamilton,CUST811,Home Office,Furniture,Office Chair,PROD8789,South,Rhode Island,South Joseberg,6,288,10,1555.2,1343.43,211.77,8,Yes,38,"Lopez, Martin and Tyler",sabrina53@chang.com,UPI,Returned
ORD1434,17-03-2026,24-03-2026,Mrs. Melissa Strong,CUST998,Home Office,Furniture,Office Chair,PROD4373,West,Delaware,Lake Sheila,2,3334,15,5667.8,4753.3,914.5,6,Yes,47,Dawson and Sons,shawn57@velasquez-livingston.com,Cash,Pending
ORD1435,05-11-2025,10-11-2025,Jessica Perez,CUST262,Consumer,Grocery,Eggs,PROD7324,North,Florida,Brownland,9,691,10,5597.1,4471.93,1125.17,17,NO,0,Landry-Collins,russellbryant@klein.com,Cash,Pending
ORD1436,02-11-2024,05-11-2024,Willie Jordan,CUST366,Consumer,Electronics,Laptop,PROD9296,North,South Dakota,North Taraborough,8,2581,0,20648,14737.57,5910.43,19,NO,0,Owen-Bruce,zjohnson@hayes.com,Cash,Pending
ORD1437,18-09-2024,21-09-2024,Heather Burgess,CUST776,Consumer,Furniture,Study Table,PROD3439,West,Arizona,South Chadfurt,8,1184,20,7577.6,4733.33,2844.27,15,NO,0,Spencer-Middleton,wcox@bush.com,Net Banking,Returned
ORD1438,04-09-2025,05-09-2025,David Snow,CUST319,Home Office,Office Supplies,Notebook,PROD7900,East,Vermont,East Wendyside,6,2375,10,12825,10021.39,2803.61,44,NO,0,"Baker, Meyers and Peters",luislee@goodwin-wilson.com,Credit Card,Delivered
ORD1439,28-03-2025,02-04-2025,Katherine Smith,CUST941,Corporate,Furniture,Sofa,PROD2210,East,New Hampshire,West Thomasstad,2,955,20,1528,1018.24,509.76,34,NO,0,Tyler-Stewart,crystalmccoy@conrad.com,Credit Card,Delivered
ORD1440,10-06-2024,17-06-2024,Dana Powers,CUST110,Consumer,Furniture,Study Table,PROD7877,West,Indiana,South Jeremy,9,707,5,6044.85,4849.1,1195.75,21,NO,0,Foster Ltd,stephen12@gonzalez-white.info,Net Banking,Delivered
ORD1441,23-08-2025,25-08-2025,Tiffany Ross,CUST996,Home Office,Grocery,Cheese,PROD3019,North,North Dakota,South Matthewhaven,2,4037,0,8074,6463.65,1610.35,20,NO,0,Kirby Inc,ewalker@garcia-porter.com,Net Banking,Cancelled
ORD1442,07-11-2025,14-11-2025,Brianna Lloyd,CUST603,Corporate,Furniture,Sofa,PROD9383,North,Nebraska,Lake Jacobberg,10,2942,15,25007,22101.57,2905.43,32,NO,0,Richard Group,hdyer@jordan.com,UPI,Delivered
ORD1443,29-07-2024,30-07-2024,Ms. Renee Garcia,CUST725,Home Office,Grocery,Milk,PROD5439,South,South Carolina,East Patrick,5,1568,15,6664,5151.75,1512.25,7,Yes,36,"Mann, Burton and Castillo",josephjones@cook.info,Credit Card,Pending
ORD1444,31-12-2024,07-01-2025,Richard Smith,CUST436,Consumer,Grocery,Bread,PROD9751,East,Connecticut,Jefferyburgh,1,923,20,738.4,562.35,176.05,15,NO,0,Gaines Group,dhernandez@sanford.org,UPI,Delivered
ORD1445,19-09-2024,22-09-2024,Susan Moore,CUST443,Home Office,Electronics,Laptop,PROD7582,South,Arkansas,North Jay,5,3384,0,16920,15014.72,1905.28,16,NO,0,"Watkins, Duffy and Lamb",daniel28@morgan.com,Cash,Delivered
ORD1446,14-04-2025,16-04-2025,Kimberly Novak MD,CUST550,Consumer,Grocery,Milk,PROD6673,North,Kentucky,Henryport,5,3886,5,18458.5,14202.02,4256.48,11,NO,0,Aguilar and Sons,sjones@simpson.com,UPI,Pending
ORD1447,23-11-2024,27-11-2024,Mark Estrada,CUST574,Home Office,Grocery,Fruits,PROD9965,West,New Mexico,Simston,8,1044,10,7516.8,6438.04,1078.76,46,NO,0,Hardy LLC,timothy60@baker.org,UPI,Pending
ORD1448,30-07-2025,01-08-2025,James Mccann,CUST197,Consumer,Grocery,Bread,PROD3260,North,Wisconsin,Melindashire,3,4765,10,12865.5,8525.31,4340.19,21,NO,0,Hall-Wallace,zharris@kelley.net,Net Banking,Cancelled
ORD1449,09-09-2025,12-09-2025,Christina Lopez,CUST157,Consumer,Office Supplies,stapler,PROD5917,East,Indiana,New Michaelchester,2,3134,5,5954.6,5331.49,623.11,30,NO,0,Hall Group,michelle49@cortez.biz,Cash,Pending
